14358;260284;120
14354;446221;76
14359;471195;120
14361;740511;151
14364;823284;151
14367;3772889;89
14372;123400;32
14370;113943;71
14374;181802;32
14363;82997002;195
14373;177301;32
14371;230714;71
14366;999516;151
14368;124224;120
14365;877155;151
14369;971409;151
14376;130972;120
14375;8443966;133
14380;111833;71
14379;364147;32
14378;157934;120
14377;1813017;151
14382;217465;71
14381;165764;71
14384;131550;120
14392;106275;71
14386;372391;164
14393;349426;71
14394;133267;71
14383;2010492;195
14397;248580;71
14390;7695046;120
14395;495418;71
14396;194589;71
14387;489292;164
14388;145044;120
14391;7906427;120
14398;1257323;164
14400;44208;58
14385;404970;164
14389;199005;120
14399;2142134;164
14404;155640;120
14407;984620;71
14405;209661;120
14401;505156;164
14402;444697;164
14403;561728;164
14406;214172;120
14409;1587266;76
14411;380277;120
14414;384887;71
14415;738528;71
14416;47604;58
14410;319205;164
14419;650592;71
14408;292183;164
14412;321467;164
14420;61128;58
14418;533431;71
14421;115209;58
14424;67197;45
14417;462152;164
14422;281558;120
14428;120191;45
14429;174302;45
14423;493409;120
14426;94249;45
14432;47910;58
14430;608923;71
14431;1176054;71
14433;485186;71
14434;115127;45
14435;232418;45
14425;360131;120
14427;11409816;195
14436;98789;45
14438;157451;45
14439;1928912;71
14440;54688;58
14441;623234;45
14442;81770;58
14437;152930;45
14413;375518;164
14443;1191710;102
14446;546449;71
14451;316454;45
14444;440347;71
14449;168717;58
14448;147714;120
14445;494518;71
14450;199033;45
14452;161268;120
14453;215469;120
14447;5934771;156
14455;3736396;133
14456;192072;120
14454;3524075;133
14464;15457;19
14463;3722400;76
14458;219184;120
14459;3964630;133
14461;608714;71
14462;998855;71
14457;1714102;164
14460;554483;71
14472;60050;58
14465;587240;164
14466;280571;164
14474;87192;58
14469;304474;164
14467;398122;164
14468;250213;164
14477;143755;58
14470;309005;164
14479;782282;45
14471;637277;120
14480;83423;71
14478;427071;45
14481;1758608;102
14473;5037217;208
14476;89464;58
14484;97007;71
14482;1761459;102
14475;772680;164
14486;172974;58
14483;1879140;102
14488;98151;71
14490;125323;71
14487;385765;58
14485;151328;71
14496;17189;19
14492;280458;120
14493;334809;120
14489;655384;164
14499;286722;71
14498;168911;71
14491;1241006;164
14497;1121288;133
14504;23997;19
14502;547585;71
14495;255846669;182
14494;458260;120
14500;488663;71
14501;543044;71
14508;121806;58
14503;2085428;164
14509;176217;58
14510;228378;58
14506;51199;19
14505;9977976;133
14512;94510;58
14513;236036;71
14507;455090;71
14517;162565;58
14515;321108;71
14514;203167;71
14520;121188;58
14516;108124;58
14522;148420;58
14511;76126925;182
14521;398544;71
14528;17371;19
14523;994806;71
14524;2215811;102
14525;2270282;102
14518;991413;164
14519;1204674;164
14532;326025;71
14526;2501263;102
14533;380526;71
14527;2010490;71
14534;385077;71
14530;529935;164
14536;317809;71
14529;564104;164
14531;648006;164
14538;345071;71
14539;456692;71
14537;407815;58
14540;347353;71
14535;985200;164
14541;401884;71
14549;89002;19
14544;20797;19
14548;34441;19
14543;2027748;164
14542;1670967;164
14545;1504476;133
14546;1561047;133
14547;1679248;133
14553;837676;71
14550;1801381;133
14551;2015112;133
14552;14077397;164
14563;196606;19
14555;2175826;133
14560;36803;45
14562;78275;19
14554;14104689;164
14556;14130861;164
14557;14185452;164
14567;1251825;58
14561;80845576;164
14564;213520;120
14568;43641;45
14559;34428819;177
14558;33856658;177
14565;268141;120
14569;754377;58
14571;736479;58
14570;70963;45
14576;59189;45
14566;272702;120
14577;158680;45
14572;284057;164
14580;72863;45
14581;127544;45
14575;7331552;102
14578;436554;120
14579;555015;120
14574;391099;164
14573;338708;164
14587;2660690;71
14585;663822;102
14582;434327;164
14583;648528;164
14584;341809;164
14592;16131;40
14588;565963;164
14586;369161;164
14593;230356;45
14590;6373832;89
14597;118630;45
14598;123201;45
14600;48583;45
14589;620674;164
14596;63889;45
14591;8482403;89
14602;75965;45
14604;78257;45
14594;364769;164
14605;133028;45
14595;483360;164
14603;344396;45
14599;870634;164
14601;759626;164
14609;175862;45
14608;127379;133
14614;210357;45
14607;860872;164
14606;502521;164
14617;378630;45
14612;141083;133
14615;425028;45
14610;3381199;195
14613;195884;133
14611;3499920;195
14616;142237;133
14618;169649;133
14620;345506;120
14625;254948;45
14621;400337;120
14622;524878;120
14619;3504008;195
14624;127595;133
14623;1758608;164
14631;859019;58
14626;247272;120
14627;366123;120
14630;308166;120
14633;984861;58
14629;303585;120
14628;248724;120
14632;134463;133
14634;161905;133
14638;291969;133
14644;148785;133
14636;184457;133
14641;187064;45
14643;272886;45
14640;135051;133
14639;2207439;151
14635;560331;120
14637;239348;133
14642;153905;45
14648;157011;71
14650;184483;71
14651;469854;71
14652;246895;71
14649;1128206;102
14646;3367381;164
14656;17055;40
14647;3582522;164
14655;3687852;102
14653;301846;71
14654;2787311;102
14660;85023;45
14645;203706;133
14661;140004;45
14664;119627;45
14662;144595;45
14667;313650;45
14657;290528;133
14668;149431;45
14659;1042976;102
14658;923865;102
14663;7226503;151
14670;2178517;76
14665;495648;71
14672;20511;40
14671;2538438;76
14676;34275;40
14666;147129;45
14669;204442;45
14677;89316;40
14674;3698504;177
14673;3255403;177
14675;3817745;177
14683;945746;71
14678;1834537;195
14679;2050148;195
14686;645089;71
14682;187933;133
14684;214335;133
14680;160401;133
14687;1222280;71
14681;1898540;195
14685;269406;133
14688;126079;133
14690;282235;164
14689;1168644;164
14699;517442;45
14692;265607;164
14691;401606;164
14693;320708;164
14696;132977;133
14698;160539;133
14697;637818;133
14694;325309;164
14700;364347;102
14701;419478;102
14703;1208610;102
14702;472329;102
14695;34833707;270
14704;139605;133
14705;249026;133
14710;791437;102
14708;153399;133
14711;1007518;102
14707;499362;164
14713;2828140;102
14709;208560;133
14712;321067;164
14706;379861;164
14720;17199;40
14714;348659;164
14715;782861;120
14716;465681;164
14718;6739844;146
14717;520872;164
14719;8133355;146
14722;216873;133
14723;336504;133
14724;199575;133
14721;472016;164
14727;598038;133
14725;254796;133
14726;259407;133
14728;136659;133
14729;958062;71
14730;164281;133
14737;208090;45
14731;779004;71
14738;210991;45
14734;688330;120
14735;1049821;120
14736;132507;133
14733;221844;133
14732;166593;133
14739;330752;45
14740;146331;133
14743;409556;45
14745;294698;45
14741;201612;133
14749;458732;45
14750;584363;45
14748;403421;45
14742;193005;45
14752;18961;40
14744;147495;133
14746;175147;133
14747;4184524;102
14751;2629887;120
14756;1110643;102
14755;1201822;102
14762;53571;40
14759;858932;45
14754;1081931;102
14753;844348;164
14760;25889;40
14757;1165984;102
14765;214658;71
14761;4595332;133
14764;159287;71
14766;267739;71
14768;79981;71
14758;1170605;102
14763;2890416;71
14771;266524;71
14770;146503;71
14769;179952;71
14772;93835;71
14776;107129;71
14775;578578;71
14767;7272486;195
14778;134841;71
14777;311220;71
14774;361557;71
14773;149236;71
14783;10732449;94
14785;435893;58
14788;48177;40
14786;595634;58
14787;715785;58
14790;108269;40
14779;2283628;195
14791;822749;58
14792;80625;71
14780;4890534;208
14781;4945965;208
14794;108367;71
14793;519561;58
14784;133935;133
14797;166180;71
14796;110689;71
14798;1499594;94
14789;103638;40
14782;5181016;208
14801;227794;71
14795;329268;71
14803;520266;71
14800;137421;133
14799;1862655;94
14802;399985;71
14804;151305;133
14805;206826;133
14809;335280;133
14814;3532662;58
14808;167669;133
14810;195441;133
14806;2285275;195
14815;4114883;58
14807;2502766;195
14811;826766;164
14813;277624;133
14812;222073;133
14816;145347;133
14817;1040833;120
14818;195909;133
14819;316320;133
14820;389205;164
14823;1604739;120
14821;444786;164
14824;152305;133
14822;449427;164
14826;180107;133
14827;1800123;120
14825;1247210;164
14828;238989;133
14829;294600;133
14830;347911;133
14832;426068;120
14833;269364;133
14835;625531;120
14839;1166512;71
14837;495623;120
14834;504990;120
14841;2354218;76
14831;11438399;239
14840;540116;120
14836;439982;120
14838;948551;71
14848;15232;27
14842;567948;120
14843;956599;120
14849;1085895;94
14852;232865;71
14853;288566;71
14854;293217;71
14847;46220703;146
14851;366012;133
14855;1014268;71
14844;5774562;239
14860;67239;40
14856;37045;40
14861;122970;40
14850;245341;133
14859;482772;71
14862;606155;71
14865;166554;40
14846;6847344;239
14858;64907;40
14866;323529;71
14863;970786;71
14857;570918;133
14864;135525;133
14871;410834;45
14867;444330;71
14845;5830233;239
14873;322436;45
14870;192403;45
14868;149469;133
14869;205230;133
14876;156359;45
14877;212150;45
14872;150643;133
14874;178535;133
14881;289154;45
14878;338871;45
14880;21059;40
14885;595768;71
14886;600429;71
14889;1469062;71
14879;2514005;146
14887;711630;45
14883;321304;133
14884;539947;71
14882;200373;133
14888;28047;40
14890;55969;40
14875;1744060;164
14896;28645;40
14891;453612;133
14892;205063;133
14893;260914;133
14900;42619;40
14897;474109;115
14898;440370;115
14895;1714547;115
14901;98500;40
14894;314455;133
14905;440588;45
14906;260519;71
14907;551600;71
14904;232567;71
14908;324021;71
14899;561431;115
14903;1785948;164
14910;756343;71
14913;216366;71
14911;1672614;71
14912;110814;89
14915;274948;71
14909;379932;71
14917;138250;71
14918;142921;71
14914;153757;71
14902;1567047;164
14920;83063;71
14916;82309;71
14922;111045;71
14925;169358;71
14924;113387;71
14927;828310;71
14923;314926;71
14926;462109;71
14921;575302;133
14919;1652051;115
14928;114330;89
14930;786183;71
14929;645432;71
14936;50235;40
14937;386470;71
14938;78247;40
14931;907504;71
14935;472768;71
14941;161140;40
14932;128334;89
14934;253397;71
14942;977625;71
14943;1564876;71
14944;114646;89
14940;105109;40
14939;1514562;71
14945;490878;71
14946;420943;102
14949;460086;102
14933;184335;89
14947;542394;102
14951;2534134;71
14953;810946;71
14952;121664;89
14955;543028;71
14954;149706;89
14950;464767;102
14948;404025;102
14956;3418698;115
14957;3474789;115
14958;3528560;115
14959;4754981;115
14966;214215;40
14967;434056;40
14961;239733;89
14960;173991;133
14964;188025;133
14962;1931817;164
14969;637392;71
14965;244146;133
14971;653154;71
14972;772495;71
14973;828646;71
14970;247991;133
14968;219919;133
14974;1232597;71
14963;2053398;164
14976;15800;27
14979;315831;89
14978;194120;89
14975;6247660;164
14985;902817;63
14984;138186;89
14977;1843401;208
14986;166288;89
14981;504966;164
14988;168640;89
14982;509657;164
14989;224851;89
14980;448785;164
14987;728512;164
14993;486175;63
14983;870468;164
14990;661663;71
14991;1029434;71
14995;610967;63
14994;489126;63
14998;255100;89
14992;4457842;177
14999;475411;89
15004;596016;63
15008;17592;27
14996;4471906;177
15006;780098;63
14997;4528147;177
15000;4473090;177
15005;652287;63
15002;4501222;177
15001;706336;164
15003;6076205;89
15007;2705912;164
15016;24640;27
15018;52802;27
15009;4522431;115
15010;4645100;177
15015;4418172;102
15012;1284737;164
15011;4767071;177
15021;270123;63
15020;213792;63
15014;1345739;164
15013;1341038;164
15022;324124;63
15019;601520;133
15025;265667;89
15023;959125;63
15024;137076;89
15026;231638;89
15017;32642701;208
15029;207531;89
15027;353739;89
15032;164694;89
15028;151170;89
15035;712117;63
15033;413085;89
15034;192886;89
15036;331128;89
15037;387519;89
15042;252945;45
15038;626640;89
15044;53613;40
15030;2446714;208
15041;305883;89
15040;131661;133
15048;45107;40
15047;668450;45
15050;73329;40
15043;375176;45
15053;132142;40
15046;114745;40
15045;110034;40
15049;468361;89
15031;2667495;208
15039;84455601;270
15052;75691;40
15058;414650;63
15057;356089;63
15059;537011;63
15056;135207;133
15054;17369004;151
15051;4810295;208
15065;240604;40
15055;17738345;151
15062;416044;63
15060;149331;133
15066;283938;89
15061;205812;133
15068;311030;89
15069;367541;89
15064;255686;89
15070;678412;89
15071;1270693;89
15067;2806809;115
15063;637295;63
15073;978665;89
15072;138623;133
15075;317196;133
15074;194705;133
15078;708130;115
15076;646868;115
15077;703409;115
15079;8719396;102
15081;1051053;89
15080;145701;133
15083;881985;89
15084;696366;115
15085;752937;115
15082;173983;133
15092;79801;40
15088;65647;40
15091;988834;71
15093;136402;40
15089;264780;133
15086;807168;115
15087;6206771;208
15096;139845;40
15094;1392506;115
15095;1614227;115
15098;168157;40
15097;2279459;115
15100;813332;89
15099;2763411;115
15104;17173;40
15102;1528264;89
15101;869963;89
15090;866213;71
15103;6383255;115
15105;352786;133
15106;267467;133
15107;390218;133
15108;174129;133
15109;230790;133
15110;235521;133
15113;890635;89
15115;737657;89
15112;108470;84
15114;136812;84
15117;195875;84
15116;139184;84
15120;24669;40
15124;38853;40
15111;15181565;208
15118;369799;133
15119;740710;133
15126;270604;84
15122;339760;84
15125;95574;40
15128;40047;40
15121;240209;84
15127;492795;84
15134;456375;133
15131;52660230;221
15132;270723;133
15137;375040;45
15133;327474;133
15123;462641;84
15130;68419;40
15136;22555;40
15135;4987182;102
15129;83295053;208
15144;29663;40
15146;58065;40
15139;343180;133
15138;220169;133
15141;278452;133
15140;221671;133
15142;283193;133
15147;475025;84
15143;9123839;146
15149;242487;84
15152;30271;40
15151;1133409;84
15150;296948;84
15157;101326;40
15145;2566660;164
15154;237952;84
15155;361093;84
15153;272271;84
15148;185676;84
15156;44485;40
15161;680089;84
15158;8101019;133
15159;8323680;133
15168;18127;40
15169;191178;40
15166;1649244;84
15167;2581245;84
15162;1371532;177
15160;1343100;177
15170;300131;133
15173;157806;71
15163;610141;84
15164;1436124;177
15174;162557;71
15172;100905;71
15176;115689;71
15178;144151;71
15171;423402;133
15179;337512;71
15184;21703;40
15181;203464;71
15180;146533;71
15165;1492995;177
15177;687227;177
15188;35947;40
15175;2235009;208
15189;92908;40
15182;716732;177
15183;1089213;177
15192;103145;71
15185;697245;177
15187;1089967;177
15191;699212;133
15190;476081;133
15194;131637;71
15186;966566;177
15198;525886;58
15195;1022216;133
15203;215101;32
15197;215950;71
15200;34858;32
15205;131383;32
15204;74362;32
15199;1123197;58
15202;91570;32
15206;136144;32
15196;158959;71
15201;1512939;84
15207;3679105;84
15210;70518;32
15211;491614;71
15216;48854;32
15193;286116;71
15212;590300;84
15213;647351;84
15219;282877;32
15209;697707;58
15217;162085;32
15218;159216;32
15214;702042;84
15215;2219847;115
15221;120209;32
15208;41996;32
15220;63128;32
15225;2447883;84
15222;388313;133
15230;3947058;58
15232;19061;40
15224;321385;133
15226;349937;133
15223;611914;133
15231;5389039;58
15233;1256111;84
15227;4238023;146
15228;471029;133
15229;528140;133
15240;33239;40
15242;61821;40
15234;359154;177
15244;64213;40
15245;121384;40
15236;394016;177
15235;482945;177
15238;455928;177
15243;994734;133
15246;381599;71
15239;753569;177
15248;36586;32
15247;755650;71
15253;108091;32
15241;1739211;177
15254;251252;84
15250;270228;84
15258;80706;32
15256;52094;32
15255;475323;84
15249;267227;84
15237;451157;177
15252;50890;32
15257;356475;84
15264;20883;40
15259;967857;84
15251;394149;84
15267;236555;32
15266;112504;32
15261;884501;177
15260;827270;177
15265;570456;133
15272;28051;40
15269;362367;84
15262;1014492;177
15263;2199143;177
15276;161494;32
15271;1091279;84
15274;56693;40
15279;838897;32
15277;218785;32
15278;273706;32
15273;2746159;146
15275;933473;84
15284;60872;32
15280;46538;32
15282;133020;32
15286;395069;71
15281;167629;32
15283;257201;32
15268;305106;84
15270;367148;84
15285;118193;32
15287;619610;71
15291;563474;71
15288;74626;32
15289;405292;71
15290;103298;32
15296;72684;58
15295;3260263;84
15300;51109;40
15301;108490;40
15292;1409182;177
15293;1466533;177
15297;2433809;115
15294;1709724;177
15299;2564511;115
15298;2440200;115
15303;2600701;84
15302;113281;40
15306;424524;84
15307;618235;84
15304;395822;84
15309;484337;84
15308;426926;84
15312;76290;58
15305;904095;177
15313;548081;84
15316;90654;58
15311;1213799;84
15315;853533;84
15314;729092;84
15310;838178;84
15317;148095;58
15321;236560;40
15328;91576;58
15319;2473159;177
15320;14141180;177
15326;3547898;89
15323;2162809;146
15330;136798;58
15331;261369;58
15329;1243327;84
15322;14169912;177
15318;2248148;177
15333;190631;58
15325;14254935;177
15327;4150239;89
15334;195432;58
15332;133130;58
15338;127536;58
15324;14197464;177
15336;98774;58
15335;15092305;177
15345;219873;58
15343;2118996;71
15342;512323;133
15346;262994;58
15341;457172;133
15340;399641;133
15337;18245025;239
15347;387695;58
15339;81522809;177
15344;500605;133
15348;514999;133
15349;572560;133
15352;682373;133
15360;16024;27
15353;7714985;115
15357;9542609;115
15356;9485018;115
15354;711165;133
15355;1572276;133
15358;11168880;115
15351;817431;177
15365;125994;40
15350;591950;177
15364;68373;40
15366;130805;40
15361;576921;177
15359;23292407;239
15371;326890;40
15363;808753;177
15362;683922;177
15369;6822506;102
15374;336442;58
15368;160504;146
15376;31440;53
15367;1110017;177
15375;713633;58
15378;273456;58
15372;191738;146
15383;515829;146
15381;103545;53
15380;45864;53
15379;398417;58
15386;75930;53
15382;289878;146
15370;189326;146
15385;805615;177
15384;47078;53
15377;294473;146
15373;249389;146
15392;31896;53
15387;7372299;115
15394;98518;53
15393;478431;58
15395;223609;53
15389;335595;146
15388;277884;146
15390;466676;146
15391;3816131;177
15400;39124;53
15402;68006;53
15397;516218;133
15398;521039;133
15396;458477;133
15399;861015;146
15407;1314345;58
15408;39742;53
15401;1178187;146
15403;484739;146
15404;219270;146
15412;54196;53
15406;332422;146
15405;277041;146
15413;111997;53
15414;1525737;71
15409;321555;146
15416;81390;53
15410;286656;146
15421;233815;53
15420;175984;53
15411;411877;146
15415;1752158;71
15419;726735;146
15424;17718;27
15417;520703;146
15418;110302;53
15427;417085;84
15423;2284894;133
15428;65542;53
15429;123403;53
15430;128234;53
15426;291734;84
15432;142040;58
15422;1337163;133
15433;871561;84
15434;170982;58
15438;364022;53
15437;231295;58
15425;356493;84
15439;742783;53
15440;21354;27
15444;35838;27
15431;975117;146
15446;196920;53
15441;324079;58
15442;3278744;115
15445;93759;27
15436;173404;58
15447;423811;53
15435;306139;53
15451;1351309;58
15449;413047;58
15456;21680;27
15450;235346;146
15443;3404225;115
15448;206374;146
15454;2950966;89
15452;263128;146
15453;321079;146
15455;3558337;89
15464;28938;27
15466;57940;27
15458;308574;146
15457;4041062;190
15459;434185;146
15461;349057;146
15462;353898;146
15468;1374756;84
15463;4751584;133
15460;291076;146
15469;1432767;84
15470;1488378;84
15471;10077903;89
15467;1390025;84
15465;2447889;208
15473;151047;27
15472;177648;146
15474;434754;177
15476;192162;146
15477;250203;146
15475;560495;177
15478;351594;146
15480;225146;146
15481;910167;146
15482;254178;146
15479;578955;146
15484;675556;115
15483;670599;146
15485;733627;115
15490;114684;53
15486;1151388;115
15487;4603525;58
15491;240555;53
15493;140277;53
15494;145128;53
15488;114435;102
15496;42970;53
15492;82176;53
15489;510605;146
15498;72032;53
15501;132595;53
15504;43378;53
15497;74930672;164
15495;1315507;115
15500;74464;53
15499;712119;177
15508;57922;53
15510;163874;53
15511;391705;53
15509;116083;53
15502;820222;177
15503;1200553;177
15507;545083;146
15506;419082;146
15512;59146;53
15515;1937103;84
15514;88238;53
15505;416031;146
15513;417729;146
15516;341362;146
15517;399553;146
15520;116287;102
15521;1344682;133
15519;65989335;120
15518;531724;146
15522;266888;146
15523;393019;146
15525;398311;146
15524;340090;146
15526;403172;146
15532;112666;53
15533;170917;53
15534;226758;53
15530;152697;102
15527;4642489;115
15536;34945;40
15528;123575;102
15531;544467;146
15535;5013077;115
15540;49519;40
15537;1278799;115
15529;2274115;146
15539;1369871;115
15541;107800;40
15546;92655;40
15538;1243610;115
15543;1735715;115
15547;1321905;58
15549;319813;53
15545;1485047;115
15542;1507414;115
15548;261502;53
15550;567074;53
15544;63503;40
15558;120417;40
15551;13920627;146
15556;57205;40
15555;379133;84
15552;116479;102
15553;289321;84
15562;77591;40
15554;252742;84
15559;746587;84
15557;115546;40
15565;138404;40
15560;48409;40
15567;1283105;84
15566;901204;84
15564;80033;40
15568;120145;102
15561;469079;84
15563;431051;84
15574;819717;71
15573;193150;102
15572;134749;102
15576;185544;84
15575;1048488;71
15577;325885;84
15578;214756;84
15569;5397418;221
15579;715453;53
15570;5457969;221
15582;929705;71
15581;301199;84
15583;1542106;71
15571;5584490;221
15580;242768;84
15585;1109293;84
15586;181663;102
15587;308314;102
15584;174940;146
15588;236904;146
15591;1438549;84
15593;1064901;84
15590;300246;146
15589;295365;146
15592;182258;146
15594;211500;146
15599;4777947;84
15596;252802;146
15597;311293;146
15598;367364;146
15595;8874704;221
15601;305377;146
15602;472858;146
15600;198896;146
15603;599639;146
15604;213530;146
15605;272051;146
15606;402812;146
15607;632053;146
15616;16510;27
15609;585735;146
15611;4610962;107
15614;4517612;84
15608;578908;177
15615;6774153;84
15610;608180;177
15612;818792;177
15613;877343;177
15624;53033;40
15617;465663;146
15621;216558;102
15618;480194;146
15620;157977;102
15622;221449;102
15623;11991516;252
15632;124309;102
15627;781718;133
15626;82335;40
15630;804841;133
15625;725511;146
15628;84787;40
15629;143398;40
15631;1188312;133
15638;198997;40
15639;428708;40
15619;607105;146
15633;189232;40
15637;197614;102
15635;1312256;133
15634;1185215;133
15636;138973;102
15640;140207;102
15642;169539;102
15644;444672;84
15645;503343;84
15648;46782;53
15643;2837809;146
15641;1394032;107
15647;1543935;84
15646;636604;84
15655;825829;53
15650;236436;146
15651;363607;146
15658;83492;53
15652;237988;146
15654;301590;146
15656;54130;53
15653;296689;146
15649;386385;146
15660;185377;102
15659;698997;84
15664;54758;53
15666;298684;58
15667;425985;58
15661;244108;102
15668;69452;53
15669;128213;53
15670;1012158;58
15671;1242339;58
15662;300409;102
15657;1749905;84
15672;628620;84
15663;3274083;177
15674;658012;84
15665;334163;58
15680;17494;27
15677;783575;84
15676;724784;84
15679;3494407;84
15681;221095;53
15682;205336;53
15678;2530946;84
15684;103928;53
15675;528742;102
15686;167660;53
15685;162749;53
15683;332767;53
15691;348515;53
15673;2855834;159
15687;1496083;146
15696;21190;27
15689;722825;146
15688;1637428;177
15690;1666850;177
15700;35914;27
15701;94795;27
15694;914151;128
15695;1299192;128
15692;1669312;177
15693;1728163;177
15699;4400466;128
15702;525100;84
15697;2028967;177
15698;4272905;128
15706;163394;84
15705;366372;102
15704;133942;84
15703;755751;84
15707;1485015;84
15710;573118;84
15708;191636;84
15709;250547;84
15713;486481;84
15711;1190549;84
15715;323092;102
15714;195401;102
15712;188848;146
15718;241475;102
15716;177613;102
15717;236554;102
15721;671829;84
15719;5766526;128
15723;913741;84
15725;1000153;84
15724;941182;84
15720;196226;146
15727;1708165;84
15730;209734;53
15722;225708;146
15726;1056684;84
15731;337555;53
15735;544049;53
15734;312928;53
15728;203314;146
15729;320355;146
15737;2346445;84
15733;277069;146
15732;218068;146
15736;220283;102
15739;679633;53
15738;249795;102
15743;3084581;84
15744;21888;53
15742;1594130;84
15740;374957;102
15741;433988;102
15752;34466;27
15745;669927;115
15754;64008;27
15746;277242;146
15756;66480;27
15747;405193;146
15757;125571;27
15753;721750;102
15750;3570557;128
15748;3506565;128
15749;3565626;128
15751;684907;146
15764;44808;27
15765;103929;27
15760;30024;27
15759;864895;146
15768;46052;27
15761;403657;146
15770;75624;27
15767;1168565;84
15766;936974;84
15762;406758;146
15769;1045727;84
15755;3844252;128
15763;534839;146
15771;1497079;84
15758;478284;146
15776;23770;53
15775;3762683;84
15777;493844;102
15772;6425312;177
15778;248245;102
15773;6484463;177
15781;338128;102
15784;31178;53
15774;6618814;177
15782;343069;102
15779;376456;102
15786;60780;53
15780;278947;102
15793;174972;40
15783;1330633;177
15794;139203;40
15795;267544;40
15792;57121;40
15791;1503869;84
15785;1757585;177
15797;131176;40
15787;1132027;177
15788;4571833;190
15790;4687805;190
15801;315330;40
15789;4631044;190
15799;797786;102
15796;71935;40
15798;565725;102
15802;115781;40
15800;86149;40
15804;863641;76
15808;25592;53
15806;1174243;76
15805;922912;76
15812;55006;53
15813;114307;53
15814;119258;53
15803;4971818;190
15817;411316;40
15807;6920157;177
15809;4870394;190
15810;4942675;190
15811;5071146;190
15816;170782;146
15815;1950995;177
15819;530526;76
15822;948059;76
15820;202926;146
15823;1336240;76
15818;200444;146
15828;44162;53
15829;103523;53
15821;262257;146
15826;547173;102
15827;675774;102
15825;328131;146
15824;29318;53
15830;435297;102
15831;667828;102
15832;191308;146
15835;786562;102
15833;370509;146
15842;91846;53
15838;1576575;76
15843;220577;53
15834;221000;146
15841;1090498;102
15845;273709;53
15846;278670;53
15844;214288;53
15836;249472;146
15849;1460847;58
15840;282877;102
15839;2199036;76
15851;1862049;58
15854;323308;53
15837;308863;146
15847;1312305;58
15848;290315;102
15850;320037;102
15852;206866;53
15853;266317;53
15856;321873;102
15857;415454;102
15858;333644;146
15862;798699;76
15861;396228;102
15859;462505;146
15866;401960;53
15860;336747;102
15855;3932304;221
15863;1031700;76
15864;372208;53
15867;1051724;76
15865;602031;146
15869;807363;53
15873;921360;102
15874;127258;53
15870;21902187;128
15876;213342;146
15875;256249;53
15880;46154;53
15871;25382168;128
15872;116914;115
15868;747852;53
15878;277854;146
15877;272883;146
15884;78428;53
15885;137999;53
15881;1110488;128
15882;75936;53
15879;756885;146
15889;184583;53
15883;480469;146
15888;131231;97
15886;455612;146
15895;487469;53
15894;253998;53
15892;146135;97
15897;392981;53
15891;1168648;128
15896;147389;97
15893;205736;97
15887;845363;146
15900;149084;53
15901;208715;53
15890;1039527;128
15904;20728;27
15898;177201;97
15902;344156;53
15905;1090322;102
15903;4447070;128
15906;200539;97
15911;731525;53
15907;329790;97
15899;9499930;159
15914;58038;27
15913;3472980;102
15912;28196;27
15909;443855;146
15908;384194;146
15916;233109;97
15915;471188;97
15917;292800;97
15918;350021;97
15920;28834;27
15924;43768;27
15925;103489;27
15910;448836;146
15928;117562;53
15922;527048;146
15921;563107;146
15923;656429;146
15930;147434;53
15932;215296;53
15931;488055;53
15929;687172;97
15919;16772028;221
15933;275047;53
15938;155442;53
15936;26000;53
15934;910237;97
15940;78904;53
15939;284953;53
15937;222351;53
15926;12654959;252
15935;1889428;97
15941;138685;53
15945;790073;58
15944;79708;53
15948;112112;53
15947;327481;53
15946;109610;53
15949;171923;53
15927;12888900;252
15942;143676;53
15953;305047;53
15955;585089;53
15952;29756;53
15956;44720;53
15957;104561;53
15954;455448;53
15950;641666;146
15951;1032987;146
15943;1184779;146
15964;117098;53
15958;222002;53
15960;58464;53
15965;176969;53
15968;30092;53
15961;510304;97
15959;456413;53
15967;1155011;53
15966;527520;53
15971;233885;53
15970;104114;53
15972;86036;53
15974;150938;53
15963;1145416;97
15962;88396;53
15976;37590;53
15973;145937;53
15975;2678088;97
15978;67552;53
15977;3148780;97
15979;650163;53
15981;375259;84
15969;1697004;190
15985;163739;53
15984;81578;53
15988;96572;53
15986;318894;84
15987;448795;84
15983;1681249;146
15982;432710;84
15991;476105;53
15989;156533;53
15992;130646;53
15980;315328;84
15995;548629;53
15990;241224;53
15994;160638;53
16002;114996;53
16004;111487;45
15993;1230018;190
16003;245027;53
15996;1354511;190
16006;176519;45
16005;171508;45
16000;117512;115
16008;45982;53
15997;1414502;190
15999;19966442;97
16009;1574142;71
16001;969437;146
16011;410324;45
16010;76004;53
16014;524337;45
16012;78516;53
15998;1846073;190
16007;700345;84
16017;247730;45
16019;381042;45
16016;357722;146
16018;250881;45
16022;170876;53
16013;138567;53
16015;917228;45
16023;406227;53
16028;339751;45
16025;992388;97
16021;432827;146
16027;2214140;97
16024;374010;146
16020;372746;146
16029;399862;45
16033;424796;45
16031;4114394;97
16026;404062;146
16032;119424;115
16030;536393;45
16035;604761;146
16034;474470;146
16036;4381067;159
16039;3415402;97
16037;4441208;159
16038;4446229;159
16043;4357116;71
16042;157034;115
16040;126952;115
16048;81671;45
16050;164403;45
16051;294824;45
16047;2111970;97
16052;96725;45
16044;497159;190
16049;200752;45
16053;156926;45
16045;557330;190
16046;615011;190
16041;11305618;102
16056;111169;45
16060;251363;45
16059;599603;53
16057;389011;53
16062;566995;45
16058;141281;45
